167,276714.51
214,278281.383
214,278281.383
265,279981.607
265,279981.607
309,281448.467
309,281448.467
418,285082.279
418,285082.279
478,287082.542
478,287082.542
565,289982.924
565,289982.924
669,293450.048
669,293450.048
866,300017.58
866,300017.58
927,302051.181
927,302051.181
1146,309352.143
1146,309352.143
1163,309918.884
1163,309918.884
1217,311719.121
1217,311719.121
1290,314152.775
1290,314152.775
1356,316353.065
1356,316353.065
1466,320020.215
1466,320020.215
1513,321587.088
1513,321587.088
1766,330021.532
1766,330021.532
1995,337655.871
1995,337655.871
2031,338856.029
2031,338856.029
2054,339622.797
2054,339622.797
2054,339622.797
2054,339622.797
2242,345890.289
2242,345890.289
2258,346423.693
2258,346423.693
2258,346423.693
2318,348423.956
2318,348423.956
2318,348423.956
2417,351724.391
2417,351724.391
2417,351724.391
2552,356224.984
2552,356224.984
2667,360058.822
2667,360058.822
2883,367259.771
2883,367259.771
2967,370060.14
2967,370060.14
3039,372460.456
3039,372460.456
3116,375027.461
3116,375027.461
3195,377661.141
3195,377661.141
3243,379261.352
3243,379261.352
3267,380061.457
3267,380061.457
3273,380261.484
3273,380261.484
3312,381561.655
3312,381561.655
3370,383495.243
3370,383495.243
3418,385095.454
3418,385095.454
3463,386595.651
3463,386595.651
3567,390062.775
3567,390062.775
3567,390062.775
