274,402204.221
274,402204.221
301,403104.941
306,403271.741
306,403271.741
333,404172.461
333,404172.461
389,406040.621
389,406040.621
427,407308.301
427,407308.301
427,407308.301
449,408042.221
449,408042.221
449,408042.221
485,409243.181
485,409243.181
506,409943.741
506,409943.741
529,410711.021
529,410711.021
548,411344.861
571,412112.141
571,412112.141
597,412979.501
597,412979.501
601,413112.941
601,413112.941
622,413813.501
622,413813.501
643,414514.061
667,415314.701
702,416482.301
732,417483.101
756,418283.741
772,418817.501
788,419351.261
801,419784.941
815,420251.981
829,420719.021
829,420719.021
843,421186.061
843,421186.061
856,421619.741
856,421619.741
870,422086.781
870,422086.781
887,422653.901
887,422653.901
901,423120.941
901,423120.941
969,425389.421
969,425389.421
984,425889.821
984,425889.821
1026,427290.941
1026,427290.941
1117,430326.701
1117,430326.701
1152,431494.301
1152,431494.301
1201,433128.941
1201,433128.941
1211,433462.541
1211,433462.541
1243,434530.061
1243,434530.061
1484,442569.821
1484,442569.821
1501,443136.941
1501,443136.941
1562,445171.901
1562,445171.901
1620,447106.781
1620,447106.781
1644,447907.421
1644,447907.421
1668,448708.061
1668,448708.061
1703,449875.661
1703,449875.661
1720,450442.781
1720,450442.781
1739,451076.621
1739,451076.621
1759,451743.821
1759,451743.821
1775,452277.581
1775,452277.581
1790,452777.981
1790,452777.981
1801,453144.941
1801,453144.941
1815,453611.981
1815,453611.981
1835,454279.181
1835,454279.181
1856,454979.741
1856,454979.741
1875,455613.581
1875,455613.581
1890,456113.981
1890,456113.981
1906,456647.741
1906,456647.741
1922,457181.501
1922,457181.501
1938,457715.261
1938,457715.261
1955,458282.381
1955,458282.381
1973,458882.861
2013,460217.261
2013,460217.261
2101,463152.941
