274,243
301,270
333,302
389,359
427,397
449,419
485,455
506,476
529,499
548,518
571,541
597,567
622,592
667,637
901,872
969,940
984,955
1026,997
1117,1088
1152,1123
1201,1172
1211,1182
1243,1214
1484,1455
1501,1472
1562,1533
1620,1591
1644,1615
1668,1639
1703,1674
1720,1691
1739,1710
1759,1730
1775,1746
1790,1761
1801,1772
1815,1786
1835,1806
1856,1827
1875,1846
1890,1861
1906,1877
1922,1893
1955,1926
1973,1944
2013,1984
