243,402204.595
270,403104.714
270,403104.714
270,403104.714
302,404171.521
302,404171.521
359,406038.434
359,406038.434
397,407305.267
397,407305.267
398,407338.605
476,409938.947
419,408038.697
499,410705.715
455,409238.855
455,409238.855
518,411339.132
518,411339.132
541,412105.9
541,412105.9
567,412972.68
567,412972.68
567,412972.68
592,413806.124
592,413806.124
593,413839.461
593,413839.461
637,415306.321
637,415306.321
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
638,415339.659
827,421640.489
827,421640.489
841,422107.217
841,422107.217
858,422673.958
858,422673.958
872,423140.687
872,423140.687
940,425407.652
940,425407.652
955,425907.718
955,425907.718
997,427307.902
997,427307.902
1088,430341.635
1088,430341.635
1123,431508.456
1123,431508.456
1172,433142.004
1172,433142.004
1182,433475.381
1182,433475.381
1214,434542.189
1214,434542.189
1455,442576.58
1455,442576.58
1472,443143.322
1472,443143.322
1533,445176.923
1533,445176.923
1591,447110.511
1591,447110.511
1615,447910.616
1615,447910.616
1639,448710.722
1639,448710.722
1674,449877.542
1674,449877.542
1691,450444.283
1691,450444.283
1710,451077.7
1710,451077.7
1730,451744.455
1730,451744.455
1746,452277.858
1746,452277.858
1761,452777.924
1761,452777.924
1772,453144.639
1772,453144.639
1786,453611.367
1786,453611.367
1806,454278.122
1806,454278.122
1827,454978.214
1827,454978.214
1846,455611.631
1846,455611.631
1861,456111.697
1861,456111.697
1877,456645.1
1877,456645.1
1893,457178.504
1893,457178.504
1926,458278.649
1926,458278.649
1944,458878.728
1944,458878.728
1984,460212.237
1984,460212.237
1985,460245.574
1985,460245.574
1985,460245.574
63,396203.805
63,396203.805
