203,276706.768
203,276706.768
250,278274.688
250,278274.688
301,279976.048
301,279976.048
345,281443.888
345,281443.888
454,285080.128
454,285080.128
514,287081.728
514,287081.728
601,289984.048
601,289984.048
705,293453.488
705,293453.488
901,299992.048
901,299992.048
962,302027.008
962,302027.008
1086,306163.648
1086,306163.648
1181,309332.848
1181,309332.848
1198,309899.968
1198,309899.968
1218,310567.168
1218,310567.168
1252,311701.408
1252,311701.408
1325,314136.688
1325,314136.688
1391,316338.448
1391,316338.448
1501,320008.048
1501,320008.048
1548,321575.968
1548,321575.968
1801,330016.048
1801,330016.048
2030,337655.488
2066,338856.448
2089,339623.728
2089,339623.728
2101,340024.048
2101,340024.048
2231,344360.848
2276,345862.048
2276,345862.048
2293,346429.168
2315,347163.088
2315,347163.088
2353,348430.768
2401,350032.048
2401,350032.048
2452,351733.408
2452,351733.408
2586,356203.648
2586,356203.648
2701,360040.048
2701,360040.048
2917,367245.808
2917,367245.808
3001,370048.048
3001,370048.048
3073,372449.968
3073,372449.968
3150,375018.688
3150,375018.688
3229,377654.128
3229,377654.128
3277,379255.408
3277,379255.408
3301,380056.048
3301,380056.048
3307,380256.208
3307,380256.208
3346,381557.248
3346,381557.248
3404,383492.128
3404,383492.128
3452,385093.408
3452,385093.408
3497,386594.608
3497,386594.608
3601,390064.048
